sample	batch	readsRaw	readsPerc	adapterDimerPerc	shortReadsPerc	mainPeakMiRNAlength	meanofp50
32151201_EXO_S23	180322-190603	1.4362037E7	79.92027871812334	1.8471143875967253	11.805189891389977	78.81231486440333	35.5
32141753_EXO_S10	180322-190603	1.0755183E7	82.65945823515973	1.3122653049259758	13.687044086652973	79.46226801188634	35.5
32150101_EXO_S3	180322-190603	8824169.0	76.57813443962826	0.11564570829926281	3.1383842827982904	84.69946630265838	35.5
32151828_EXO_S15	180322-190603	8433826.0	83.8791196308769	0.7102850000552101	8.145540354966096	81.90833898851717	35.5
32152118_EXO_S1	180322-190603	2.6311104E7	75.14822639141254	0.0638953746718237	4.6825726572799455	82.47941660785698	35.5
32151204_EXO_S9	180322-190603	9778648.0	82.34174090324143	0.5629964991087827	10.775683337587623	81.79397069634805	35.5
32151684_EXO_S13	180322-190603	1.4332957E7	80.68862552228406	0.5054579059129936	10.689263405716877	82.39441864399456	35.5
32150228_EXO_S18	180322-190603	8686123.0	84.7185677660793	0.3498909919698883	8.986953569294613	83.44676535520125	35.5
32152206_EXO_S33	180322-190603	2.341954E7	68.66579787647409	0.2220833872905426	6.62789922179	82.32175905668511	35.5
32151642_EXO_S5	180322-190603	1.8600079E7	88.89413319158483	0.20850348819796172	6.736298151417396	82.3117145421903	35.5
32151157_EXO_S31	180322-190603	1.8273503E7	75.55660236573141	0.3453312646915152	10.309703593452614	79.9503964662008	35.5
32151086_EXO_S6	180322-190603	9761436.0	80.96627381463138	0.3020878342604664	7.634289143525182	81.77807988131468	35.5
32150688_EXO_S20	180322-190603	5979350.0	82.43585005059079	0.8949385776207822	10.600463733523242	80.63478397255565	35.5
32151947_EXO_S11	180322-190603	1.0848197E7	81.94652991644602	0.4833389975634737	13.564745650143447	82.88361979705944	35.5
32151680_EXO_S22	180322-190603	6348334.0	81.87960809875473	0.9753836889119687	8.081498710491061	82.84649259310932	35.5
32150301_EXO_S14	180322-190603	8949980.0	85.00518436912708	0.7294848441923519	7.614090023083353	82.78126196380991	35.5
32150744_EXO_S30	180322-190603	3439932.0	69.81986853228494	7.389784699105526	11.002531820789175	82.37406725097229	35.5
32160475_EXO_S26	180626-180628-190531	2.4052507E7	71.12350076439017	3.1658348230750857	14.689167041165556	83.1003284847388	35.5
32161242_EXO_S7	180626-180628-190531	4.7381287E7	70.55823114302488	0.8807098411019769	15.152232406487002	84.24180496417816	35.5
32160187_EXO_S9	180626-180628-190531	2.5378724E7	66.04014449268608	2.1270700260172646	15.947159950427672	80.69665018544714	35.5
32160696_EXO_S3	180626-180628-190531	2.2980554E7	77.2354661249681	1.2038638533229236	15.33832107655459	82.06774774277655	35.5
32151244_EXO_S30	180626-180628-190531	3.3053011E7	76.71596091502829	1.9895313477704306	10.516151713204502	83.94887393911249	35.5
180626-180628-190531_Brain_S32	180626-180628-190531	1.5999267E7	83.22143758210923	1.5848077480863085	5.917165844861723	83.90229852524726	35.5
32161406_EXO_S4	180626-180628-190531	2.8574395E7	78.32992089596297	1.3995740340481164	15.180901792176591	81.15054951768812	35.5
32160790_EXO_S27	180626-180628-190531	1.8520237E7	67.6516342636436	3.647906118636253	14.437312057483648	84.154359158614	35.5
32152197_EXO_S12	180626-180628-190531	4.1103068E7	63.487633088605456	1.4144894270858823	17.60546741010839	79.96992669993043	35.5
32150184_EXO_S18	180626-180628-190531	2.4360545E7	72.05193890366574	2.7566960054962193	14.802017810398283	82.96712976884793	35.5
32161462_EXO_S13	180626-180628-190531	2.452356E7	63.161584207186884	3.830579729990756	16.36732294387924	78.94111509985798	35.5
32151184_EXO_S8	180626-180628-190531	4.3159139E7	72.59654090875168	2.1504795782103705	16.296436449676612	77.51573501173459	35.5
32151974_EXO_S24	180626-180628-190531	2.7998164E7	84.66140851235816	1.1533254645213191	4.920904706180824	83.81993683273143	35.5
32160074_EXO_S17	180626-180628-190531	2.6754195E7	68.08102804064933	2.081557676428609	17.29196430470966	77.71101975571443	35.5
32151031_EXO_S19	180626-180628-190531	2.3470006E7	65.91564995765233	3.865568124642157	15.03008484133456	83.90655459235161	35.5
32151484_EXO_S11	180626-180628-190531	2.4256058E7	67.97453238279691	2.186470432508729	14.444070092490158	83.65632127610861	35.5
32151694_EXO_S10	180626-180628-190531	2.3411772E7	67.1159662754276	2.6145704673648287	12.400837627505341	83.54594875390362	35.5
32160668_EXO_S16	180626-180628-190531	4.6392405E7	70.62000558065485	1.5559720628864462	13.668723168296145	82.82559045527248	35.5
32152356_EXO_S21	180626-180628-190531	2.0444781E7	60.73728547153428	5.972262266097995	14.296902527598995	83.51075800665376	35.5
32151971_EXO_S23	180626-180628-190531	4.1898285E7	69.41262870306028	2.00614298461236	16.29684269218593	82.85354722617166	35.5
32160196_EXO_S22	180626-180628-190531	5186363.0	79.48986601979075	1.0762173606210304	10.345104608630903	83.82386548427458	35.5
32151750_EXO_S14	180626-180628-190531	2.6730144E7	67.97745272154164	1.3752053978833705	17.0567809023926	83.00823168246896	35.5
32150887_EXO_S28	180626-180628-190531	4.4448203E7	77.50297126747734	1.2467794061972655	8.955048259481805	83.37883487273962	35.5
32150225_EXO_S2	180626-180628-190531	3.3588899E7	74.61242477760287	1.2544225828673545	13.970313852320043	85.01820382992945	35.5
32152444_EXO_S25	180626-180628-190531	2.5630763E7	66.01902565288438	3.422469292462181	17.546651343454286	78.33472407934289	35.5
32140237_EXO_S31	180626-180628-190531	3.5502408E7	68.004961804281	2.9035232017419568	16.368510318898252	82.87513343380817	35.5
32150168_EXO_S6	180626-180628-190531	3.5164169E7	74.58361094783727	0.9769327405564955	15.278620949746031	83.24525726990474	35.5
32152194_EXO_S15	180626-180628-190531	3.2404294E7	71.86090522447427	1.0970665283269327	13.548274936266088	81.94826060617504	35.5
32151686_EXO_S20	180626-180628-190531	2.3236486E7	79.43253123557494	0.796190410843198	9.018317720969003	83.28577470093163	35.5
32161248_EXO_S29	180626-180628-190531	2.5889636E7	67.12267024534451	4.590910253957961	13.449869459111074	83.01169187432808	35.5
32161349_EXO_S5	180626-180628-190531	2.8333202E7	75.12140703334555	1.4235620733124543	16.07079194866647	76.42204720524475	35.5
32150855_EXO_S1	180626-180628-190531	2.170967E7	76.0279221194979	1.1990967925748937	16.058621827289386	83.36436420914774	35.5
32152388_EXO_S22	180726-190530	2.0520927E7	69.67252015466943	2.1879466384686257	12.955395282118745	78.03690170675164	35.5
32170641_EXO_S35	180726-190530	2.2840048E7	70.00518125005692	3.3886096443116407	10.533581362789857	81.12532165820855	35.5
32160652_EXO_S28	180726-190530	2.438971E7	71.48477370169633	2.338178193453901	12.407651094693527	77.1371319811303	35.5
32152480_EXO_S3	180726-190530	2.1539862E7	73.78613660570342	2.6753955439297035	11.732816456023052	79.6164690671652	35.5
32170419_EXO_S34	180726-190530	2.2064604E7	71.60075476541523	3.3270187413305514	11.66223115486038	80.23048679533774	35.5
32160008_EXO_S24	180726-190530	2.122762E7	72.84151025880433	3.9880722687446704	9.987009477965087	82.55598642828132	35.5
32151370_EXO_S14	180726-190530	4.4037632E7	77.88753718637733	1.2863206110220156	9.013805084666373	80.97629192309012	35.5
32150690_EXO_S2	180726-190530	2.0688737E7	74.10364392954486	3.966262467381199	10.615179259087908	80.99055033605879	35.5
180726-190530_Brain_S36	180726-190530	2.6903782E7	81.13710183943655	1.476855078630954	1.6951785249175668	84.35733476912478	35.5
32151510_EXO_S15	180726-190530	2.7142745E7	75.78815259841994	2.1533196955271925	12.258552216039435	79.27100152543734	35.5
32160118_EXO_S26	180726-190530	2.1827125E7	75.86520900026916	2.7331689543777604	8.017979109159528	81.20793345416902	35.5
32150162_EXO_S11	180726-190530	2.5582005E7	69.48774343527803	1.5960599477398079	12.440568719173358	73.8156599971885	35.5
32151633_EXO_S16	180726-190530	2.7748298E7	72.30973950186062	2.2634901537447325	9.541905772742167	82.14678642204461	35.5
32152263_EXO_S7	180726-190530	1.31693E7	51.77917581040754	22.616515635618246	12.684229074602177	75.49406030233473	35.5
32152081_EXO_S18	180726-190530	2.0244345E7	72.47225830225675	5.055299526147603	12.349102351510705	73.81994657417378	35.5
32152276_EXO_S21	180726-190530	2.2414157E7	76.97847391717654	1.1045763739081207	9.702933750734477	80.1678862421506	35.5
32160740_EXO_S29	180726-190530	2.4526313E7	74.62728702842534	2.409129096229425	10.047811499334905	72.53078697912323	35.5
32152259_EXO_S20	180726-190530	2.3784922E7	73.90533801203973	3.4592643028056016	11.249219945402688	79.09870322722242	35.5
32160002_EXO_S23	180726-190530	2.7020467E7	69.7620067040292	2.153569128709241	8.6715358087983	80.26371988503087	35.5
32161448_EXO_S32	180726-190530	1.9101864E7	66.00007203485482	3.605057631192099	11.879781203585125	82.10302770691746	35.5
32152082_EXO_S19	180726-190530	2.023093E7	73.22969828870941	4.949098118654965	9.5142161975994	79.87847972206912	35.5
32152019_EXO_S17	180726-190530	2.1874146E7	72.66646204153524	2.5767492606949594	11.798973312112059	79.85600361211279	35.5
32161241_EXO_S31	180726-190530	2.4985344E7	72.33247619084212	2.079676805307811	11.023854258066555	79.45237736374602	35.5
32170071_EXO_S33	180726-190530	2.4319717E7	72.86245970707635	3.0151754520198373	6.888879309787423	82.71585712219743	35.5
32141754_EXO_S5	180726-190530	3.2351454E7	78.69077538215129	1.5258522176399238	13.628044829427779	76.72545134733964	35.5
32150091_EXO_S1	180726-190530	2.18429E7	70.12925023691909	3.2477913797142963	13.272451602321325	40.64884135472371	35.5
32160964_EXO_S30	180726-190530	1.9484976E7	68.22909096731759	3.0057198097875744	11.293588825623225	80.07741567612615	35.5
32160619_EXO_S27	180726-190530	2.1852175E7	70.10086181352658	3.890347502480898	8.35143656389374	81.30215855745851	35.5
32151247_EXO_S13	180726-190530	2.4707852E7	66.6291954476658	2.760129049098808	11.836749659851474	80.80945962574727	35.5
32150880_EXO_S12	180726-190530	2.3167211E7	64.65661317626882	3.8715187880561186	11.519215047394875	80.44897325815963	35.5
32151523_EXO_S6	180726-190530	2.4561751E7	67.4857545783279	2.9661509522854894	11.463142338134277	78.68743035558644	35.5
32141765_EXO_S9	180726-190530	2.999592E7	78.89166926702032	0.4962170327832164	14.173761833128376	79.76428748656025	35.5
32150158_EXO_S10	180726-190530	2.3258199E7	71.86509583136682	2.115157852907269	8.186147929168218	80.93072113880787	35.5
32140235_EXO_S8	180726-190530	2.5526458E7	69.00472051390757	3.5211378320525553	11.188665375911853	61.5669725590015	35.5
32160071_EXO_S25	180726-190530	1.9156852E7	73.20679827771285	2.719556415044722	11.925317747540275	78.38064612795777	35.5
32151648_EXO_S4	180726-190530	2.6450312E7	77.63833560829075	2.496967940212876	15.84150954292033	68.53334047166528	35.5
32152253_EXO_S33	180913-190529	2.8203933E7	29.397226266279954	1.5764266616544753	14.180656083213407	80.46575392657368	35.5
180913-190529_Brain_S36	180913-190529	9535327.0	67.25762000610992	11.339823577696041	3.5463981497809223	82.6869511940128	35.5
32151859_EXO_S28	180913-190529	2.1673963E7	26.933680748647582	2.467145444212722	12.260745413504337	81.16656801777218	35.5
32150292_EXO_S9	180913-190529	2.1655522E7	82.25317311676902	0.5511450316384725	11.964267668315765	78.20966208471428	35.5
32152341_EXO_S35	180913-190529	1.878752E7	25.70405780007154	2.2241868611962747	12.17713157377758	81.67208835066906	35.5
32151226_EXO_S21	180913-190529	1.9564563E7	75.98037329021865	0.32617907412129976	14.992506343562182	51.13108678055639	35.5
32150013_EXO_S3	180913-190529	2.6170348E7	31.113747513025046	5.550988287875659	14.567990372395712	73.75432960192761	35.5
32150698_EXO_S12	180913-190529	1.0748781E7	73.32559850275115	0.49353286473060903	10.985714485969144	83.60231849753764	35.5
32151984_EXO_S30	180913-190529	1.5507052E7	43.204382109507335	0.9938352647844572	19.16852095220603	79.90528571757784	35.5
32152084_EXO_S31	180913-190529	1.4867724E7	34.22204366989863	1.5100797306409692	12.464184504877236	79.81442189551626	35.5
32150243_EXO_S8	180913-190529	2.3850067E7	26.409070465085065	5.443941193311639	13.157452145502425	21.48231150952457	35.5
32151180_EXO_S20	180913-190529	1.6924985E7	78.37620535557343	0.37253883788843845	13.38578901998637	57.62166510256066	35.5
32141643_EXO_S1	180913-190529	2.6081947E7	30.55177207437773	3.3323811982938225	14.336491632100739	76.33737942662358	35.5
32141786_EXO_S2	180913-190529	3.2960557E7	24.83695891425621	12.806065332796493	12.77767736525374	73.4269200470884	35.5
32150076_EXO_S4	180913-190529	2.600068E7	23.947258302475166	7.271718356019673	11.452151658148935	79.56894118950625	35.5
32150849_EXO_S15	180913-190529	3.1663075E7	84.90620383522447	0.18758912839028669	9.71916290084618	78.38564867272711	35.5
32151444_EXO_S22	180913-190529	1.2758212E7	41.35342789412811	2.7123565815699675	14.471198789625378	80.48667608515613	35.5
32150163_EXO_S7	180913-190529	3.3927349E7	26.725179736265275	4.851080304068237	13.371284435602142	77.88998231061191	35.5
32151565_EXO_S23	180913-190529	1.8715352E7	23.657246735193652	2.014053779965335	11.90910719634484	76.38998605381472	35.5
32151026_EXO_S17	180913-190529	2.0714581E7	69.71312622736612	0.35609697866393897	13.20764512568453	81.63637582467373	35.5
32150825_EXO_S13	180913-190529	1.8630175E7	73.27725048208082	0.2937687362954497	14.31039029746001	81.34635939241257	35.5
32152273_EXO_S34	180913-190529	2.1068721E7	29.866112897883074	2.2611354285475422	13.224471369453186	82.77253190577217	35.5
32151691_EXO_S25	180913-190529	2.3596846E7	27.709792232402584	1.8170408683001855	14.485909191362033	61.574268882810856	35.5
32150844_EXO_S14	180913-190529	2.0837883E7	79.94604826219631	0.31255772160600465	11.911645407748557	77.4574026021158	35.5
32150424_EXO_S10	180913-190529	2.5281024E7	79.58355247002653	0.3973534436915603	12.62011584939349	81.24599712397134	35.5
32152094_EXO_S32	180913-190529	2.6842602E7	26.695459702453586	1.449966268214836	13.36775931157541	77.36356537582786	35.5
32151125_EXO_S18	180913-190529	2.1756716E7	78.20162289198424	0.41104516122176865	12.383279226847442	83.53009209061601	35.5
32150080_EXO_S5	180913-190529	2.8624803E7	25.148906701646123	3.948124206739379	12.677430050867768	79.02203440990039	35.5
32151765_EXO_S27	180913-190529	2.3347651E7	23.116445418856056	2.0459675463919833	11.66347028875933	66.98978871582514	35.5
32151881_EXO_S29	180913-190529	2.1098081E7	26.506083657561085	1.9422176056080316	12.147525729059806	82.63750631042272	35.5
32150696_EXO_S11	180913-190529	2.1389076E7	80.18704968835493	0.31830598894817747	9.316258250506147	82.4476300192808	35.5
32151725_EXO_S26	180913-190529	2.208704E7	29.948974602300716	2.3337537149495455	12.911766208454807	81.42338029483734	35.5
32150993_EXO_S16	180913-190529	2.7047137E7	78.49133533061189	0.3484162548134939	13.343443271869212	75.06661184210526	35.5
32150147_EXO_S6	180913-190529	2.8568816E7	27.10086410301358	4.742978503820609	12.661662633325822	81.87695106327915	35.5
32151667_EXO_S24	180913-190529	2.805284E7	27.98550877558208	1.834483955083133	13.466980999294757	69.24285433738596	35.5
32151152_EXO_S19	180913-190529	1.5934119E7	74.15085201761076	0.568274197411149	12.938422937685303	82.41530731733886	35.5
180919-190527_Brain_S35	180919-190527	2.2892018E7	82.46798949747462	3.81006941964267	3.201265457036538	82.64488435419892	35.5
32160466_EXO_S13	180919-190527	3.1616349E7	46.50392428297145	1.2922929269092214	16.752954721097325	81.49353436459327	35.5
32160120_EXO_S8	180919-190527	2.7386915E7	43.65989743642174	1.584830775158477	17.90711612861258	77.79888100896315	35.5
32160246_EXO_S10	180919-190527	3.1666147E7	46.38532752342746	3.8235709409272207	17.48625621695082	79.30015346241825	35.5
32170365_EXO_S26	180919-190527	2.6164753E7	52.26537013362977	1.0745306989377241	18.350771553380017	76.47864402756316	35.5
32170367_EXO_S27	180919-190527	3.8907918E7	48.82847239474495	1.4180310010560242	17.38085528109068	80.39961457003527	35.5
32152451_EXO_S5	180919-190527	3.2325274E7	52.3371248144718	0.7665654979565364	18.525070672247846	80.649324232699	35.5
32161246_EXO_S18	180919-190527	2.1549425E7	39.477823654227436	1.4790876934168953	16.273820020715377	80.51652099232739	35.5
32170368_EXO_S28	180919-190527	4.3978689E7	41.66631706552235	0.9225320095817993	17.93788479657354	77.87598132664856	35.5
32170400_EXO_S30	180919-190527	2.4641277E7	46.888000163303225	2.607624722490142	17.22734345962297	78.24750481944972	35.5
32160472_EXO_S14	180919-190527	2.4755861E7	46.94927799117954	0.8784245733411965	18.778075036054027	77.42709835891397	35.5
32160241_EXO_S9	180919-190527	2.8217497E7	46.957432120928374	1.6962367632843403	17.456332407015303	76.25606381583941	35.5
32152359_EXO_S1	180919-190527	2.9393284E7	43.93595489364169	0.5474957124686859	16.944627514042324	79.24323097640503	35.5
32161415_EXO_S22	180919-190527	2.3599706E7	48.69467865404764	1.3740996547759385	17.39684848501429	79.94770398857113	35.5
32161252_EXO_S19	180919-190527	2.5623674E7	33.86238444963045	1.8091053774702113	14.559609217439142	79.24364033196053	35.5
32170381_EXO_S29	180919-190527	3.3266458E7	49.8250760570903	1.7050712246977666	18.111424013314245	77.38563418613433	35.5
32152366_EXO_S2	180919-190527	2.3595722E7	49.06372858605471	0.7732273869986892	17.436036687358225	80.60448219744396	35.5
32150043_EXO_S34	180919-190527	3.3880856E7	53.501101034755436	2.679322616673433	19.827382359895957	75.64825691877138	35.5
32170453_EXO_S31	180919-190527	2.0935647E7	45.611836118558934	10.689916274675811	15.523276409223852	79.54523485035175	35.5
32170276_EXO_S24	180919-190527	1.8870845E7	49.05706130276625	1.7146015277518376	14.848786568905755	81.85235725219079	35.5
32152381_EXO_S3	180919-190527	2.3829196E7	45.29011385864634	0.6852698673245072	17.351152799758047	81.71303631733804	35.5
32161367_EXO_S21	180919-190527	2.8225458E7	43.89656670938697	2.437813521265169	15.957943157666202	81.31561193321669	35.5
32160457_EXO_S12	180919-190527	3.4586414E7	45.66413563429848	0.8240815632194601	18.04928757559572	80.76670303298864	35.5
32152446_EXO_S4	180919-190527	3.3120747E7	47.71290937369257	0.780723945349476	17.194407036958744	80.65128310161546	35.5
32160782_EXO_S17	180919-190527	2.6249351E7	47.80207708754399	2.3744202354263853	16.947948532733975	80.13640070664239	35.5
32160083_EXO_S7	180919-190527	2.6175014E7	44.45186543166701	0.5892339973437529	18.062972847979722	78.83413607753202	35.5
32170613_EXO_S32	180919-190527	2.97339E7	39.06024100437548	4.3638979562885805	16.389750820377092	65.41870791211312	35.5
32160323_EXO_S11	180919-190527	2.7177079E7	51.05989131503058	1.00187522523523	18.60456070587938	79.26197954305408	35.5
32170644_EXO_S33	180919-190527	2.9547773E7	47.34498941764579	2.2151797382472083	17.41772922128519	79.21647379551356	35.5
32160600_EXO_S15	180919-190527	2.266127E7	47.29027984751075	1.8006593952699412	15.63601904492409	82.79040692526547	35.5
32161358_EXO_S20	180919-190527	3.7056442E7	37.18405560900855	0.8900352766352266	15.950972600361101	78.47092820791661	35.5
32160028_EXO_S6	180919-190527	3.4435689E7	48.814873429714154	0.47405397038312347	18.585036700272678	81.07736192916194	35.5
32160766_EXO_S16	180919-190527	2.1629333E7	38.51891318146519	1.371205435311304	16.195247640398936	59.79254729142309	35.5
32170346_EXO_S25	180919-190527	2.2927112E7	45.91494995095763	2.063049700692778	16.59024340051099	80.317923867782	35.5
32170068_EXO_S23	180919-190527	3.0220775E7	36.90888800833201	0.927703403721454	17.05258861584252	79.40426737160121	35.5
32160009_EXO_S30	181003-190524	3.0799181E7	70.20036344472926	0.5987948246106234	15.94181585454023	77.78891928465036	35.5
32152260_EXO_S26	181003-190524	3.0492725E7	68.29883849344392	0.5328851127087668	14.88617494686227	82.51144464962132	35.5
32152408_EXO_S29	181003-190524	3.1011493E7	82.51656248862317	0.19373686267250775	13.994446843956315	46.57971785999467	35.5
32160078_EXO_S32	181003-190524	3.085901E7	72.81520048763716	0.2158573342523687	16.322491095043212	61.80483592400691	35.5
32150179_EXO_S2	181003-190524	3.1574398E7	72.36359344048302	0.9157662818730659	15.492226800400077	81.30691667124582	35.5
32160080_EXO_S33	181003-190524	2.7123569E7	74.56263959953058	0.43340749515523164	14.751466599772325	82.17166673068797	35.5
32150313_EXO_S5	181003-190524	3.0240456E7	73.07777700177537	0.34065799715944534	16.39672233485209	74.94397075983676	35.5
32151181_EXO_S16	181003-190524	2.9324726E7	65.27119469078757	0.7439707789215985	15.875885530805746	80.01676287199197	35.5
32151178_EXO_S15	181003-190524	2.7967858E7	64.01639696540221	0.809309394484664	14.03793073145025	83.33329148866993	35.5
32152087_EXO_S24	181003-190524	2.7331465E7	63.07337714974298	0.7389088250123939	16.92433455325116	71.50784180020457	35.5
32151988_EXO_S22	181003-190524	3.0064968E7	65.55014128070917	0.3655933300591518	14.962196828765634	82.65329486972246	35.5
32160019_EXO_S31	181003-190524	3.0824349E7	67.24847944071746	0.272439412668535	15.002433708499264	81.3243294889953	35.5
32152030_EXO_S23	181003-190524	3.4690179E7	78.93656876201186	0.3620954683910014	13.685872728785002	73.25672448220509	35.5
32151021_EXO_S13	181003-190524	3.0861705E7	63.104757173979856	0.8831755246365638	16.41551039925132	80.23251227940307	35.5
32150156_EXO_S1	181003-190524	2.7462016E7	62.42197950798659	0.18318295639995386	17.074704496647165	79.43140390839136	35.5
32151970_EXO_S21	181003-190524	2.83468E7	68.33698336320148	1.1091442554345081	16.060732269560056	77.85113922667777	35.5
32151029_EXO_S14	181003-190524	3.1784281E7	65.60635743183872	0.9802721886625576	13.416174570758574	82.81869180326092	35.5
32150829_EXO_S9	181003-190524	2.8331148E7	67.28856169188767	0.840937175134695	15.945337322122372	80.93590618778883	35.5
32150792_EXO_S8	181003-190524	3.0593642E7	76.1977733804952	0.5295258745939403	13.64345170937516	82.58058454087568	35.5
181003-190524_Brain_S35	181003-190524	3.7188242E7	87.4362009368445	0.8304844619511218	1.4101040626225894	86.25952114638135	35.5
32151754_EXO_S20	181003-190524	3.0294098E7	65.68970959293787	1.3548341133222537	14.111091030550046	81.09658690462493	35.5
32150309_EXO_S4	181003-190524	2.9970518E7	69.70362340751001	0.5276878273538798	15.478741857187764	81.17516249643658	35.5
32160185_EXO_S34	181003-190524	2.7999397E7	69.29408158325695	0.7928666656610674	16.204094635785488	78.29023587451057	35.5
32151018_EXO_S12	181003-190524	2.9439166E7	59.412060110670254	1.7936868399743844	15.772808629420748	81.24659763994703	35.5
32151480_EXO_S17	181003-190524	2.8975804E7	71.57737538533874	0.8890732953996141	14.049563472658718	82.37549449118593	35.5
32150697_EXO_S7	181003-190524	3.0150472E7	69.22406057192073	0.7509492241548968	13.963854237548768	82.49757488832942	35.5
32152351_EXO_S28	181003-190524	3.2842697E7	72.66893458841093	0.5088787357022028	14.77269141330176	78.48550014685736	35.5
32150318_EXO_S6	181003-190524	2.9715787E7	70.15346085230722	0.5532018448081601	15.135586800368742	80.52211037606465	35.5
32152200_EXO_S25	181003-190524	3.2554889E7	67.00305444137746	0.6996507912224805	15.705715503339885	81.8770904846473	35.5
32150274_EXO_S3	181003-190524	2.9920288E7	70.85352921736582	0.2812047847010504	16.62713760684172	73.06013556190315	35.5
32151489_EXO_S18	181003-190524	2.9590967E7	63.10767742061285	0.6977772777778634	15.92378836921432	80.54275922745283	35.5
32150882_EXO_S11	181003-190524	3.0087068E7	61.06005410696715	1.125130944621522	15.766528704673915	78.56704555869875	35.5
32151625_EXO_S19	181003-190524	3.1952438E7	71.80418908879504	1.3484274379789296	14.443976505380062	82.64089125749585	35.5
32150835_EXO_S10	181003-190524	2.9966074E7	71.14145149611524	0.5984166040026532	16.15801903280866	78.87503315455184	35.5
32152348_EXO_S27	181003-190524	1.7837829E7	64.81778696275202	0.5896808044878665	15.205982656386817	83.00458678762175	35.5
32160965_EXO_S9	181004-190521	2.9668071E7	69.71066639283693	1.2706040798986546	16.307767683601075	80.70326419216725	35.5
32160622_EXO_S5	181004-190521	2.8033842E7	60.315139822789895	3.0394830140497984	14.41545273928813	82.61803161000303	35.5
32161245_EXO_S17	181004-190521	3.0936871E7	67.68474096814768	1.8220013944232598	14.107577054590559	81.36532325194229	35.5
32170434_EXO_S28	181004-190521	2.735668E7	57.171389218282336	0.7093801580224249	16.30400869031015	82.32186365501103	35.5
32160340_EXO_S2	181004-190521	3.2646937E7	72.2794147579603	1.4278612913250686	15.196811237468292	82.096999594865	35.5
32161045_EXO_S12	181004-190521	2.8490932E7	60.46887128859105	0.8939595203658578	16.477349318754325	81.7568099519521	35.5
32170383_EXO_S25	181004-190521	2.8675802E7	58.2763334744744	0.893783496089296	15.993551188206128	82.11381423456318	35.5
32170272_EXO_S24	181004-190521	2.9220423E7	62.243150963283455	0.9483664850164267	14.682780145120052	80.07353453413937	35.5
32160628_EXO_S6	181004-190521	2.5566721E7	56.56228657558394	3.580050955856282	15.950787233860005	81.29791125839783	35.5
32161104_EXO_S15	181004-190521	3.0362068E7	67.12772990298289	1.7292514315852923	16.18266234500129	79.50121350965136	35.5
32161237_EXO_S16	181004-190521	3.0228259E7	63.12538872979751	1.9666904722326197	15.470396358471149	80.7603788636963	35.5
32170016_EXO_S20	181004-190521	3.1364783E7	75.18391247916493	0.36652160817685	12.935248296549593	80.58260660110085	35.5
181004-190521_Brain_S35	181004-190521	4.4404865E7	85.05464209833765	0.6891952310618445	1.5616151939730845	85.09462617658103	35.5
32161013_EXO_S11	181004-190521	2.9372281E7	67.20761659606893	1.077868397759758	16.50461524669075	82.37258094433338	35.5
