sample	readsRaw	readsPerc	reads	adapterDimerPerc	meanofmeans	meanofp50	meanofp10	meanofp25	meanofp75	meanofp90	readsUnique	avgRCperUnique	readsAdapterNotFound	readsAdapterNotFoundPerc	readsAdapterFound	readsAdapterFoundPerc	ultraShortReadsPerc	shortReadsPerc	meanMiRNAlength	stdDevMiRNAlength	modeMiRNAlength	mainPeakMiRNAlength	skewnessMiRNAlength	absskewnessMiRNAlength	microRNAPerc	rRNAPerc	tRNAPerc	un-assignedPerc	mRNA_sensePerc	mRNA_antisensePerc	snRNAPerc	snoRNAPerc	piRNAPerc	vaultRNAPerc	Y_RNAPerc	unmapped	bacteria	virus	refSpecies	miRNAexprTop1	miRNAexprTop5	miRNAexprTop20	miRNAexprp50	miRNAexprp75	miRNAexprp95	miRNAper1k
180919-190527_Brain_S35	2.2892018E7	82.46798949747462	1.8878587E7	3.81006941964267	34.42548072760559	35.5	33.8	35.5	35.5	35.5	260053.0	1.3775024582083395	238205.0	1.0405592027753954	2.2653813E7	98.9594407972246	12.787767766953271	3.201265457036538	21.738264405980573	1.2051653802229425	22.0	82.64488435419892	-0.21717815522630513	0.21717815522630513	82.87850144717386	2.024336664360031	2.0319846660512058	3.215632610639769	0.1544612397649126	0.0415642706706518	0.5435808158101325	0.5435808158101325	0.3369655756370033	0.0076170954955474155	1.879213735646635	4.300676740266631	3.1145922096817946	0.38359862419788077	92.2011324258537	9.287265650666544	36.93966413043353	71.28820900555178	9.0	25.0	87.0	0.06708010100084384
32160466_EXO_S13	3.1616349E7	46.50392428297145	1.4702843E7	1.2922929269092214	34.43030489779196	35.5	34.0	35.5	35.5	35.5	1609823.0	10.949059307781495	211142.0	0.6678253709813237	3.1405207E7	99.33217462901868	51.86023103412713	16.752954721097325	22.026370953405003	1.2955590693234598	22.0	81.49353436459327	0.020354883099829517	0.020354883099829517	12.281298249596867	22.045858873019675	0.35577318841178623	36.74147238054572	1.1187160993580678	0.8013136066912835	0.0307047819197373	0.0307047819197373	0.4477662132039895	9.521967962250566E-4	0.0819297329094788	84.37302908015818	8.682674500435056	0.793792057767331	6.150504361639446	20.500905478524185	47.99468907322209	81.73237541478018	6.0	15.0	57.0	0.4796971866433361
32160120_EXO_S8	2.7386915E7	43.65989743642174	1.1957099E7	1.584830775158477	34.468375577351445	35.5	34.8	35.5	35.5	35.5	1201672.0	10.049862429005564	176994.0	0.6462721339734687	2.7209921E7	99.35372786602653	54.44192892759272	17.90711612861258	21.924134403672586	1.6933537269708443	22.0	77.79888100896315	-0.044801977944163254	0.044801977944163254	2.681821067133426	28.81796213042371	0.24805666987096475	37.092692801155195	1.1597834945203558	0.8215600064698333	0.03918927111821882	0.03918927111821882	0.4143450246074708	2.927131405368476E-4	0.02953057426387454	91.41143683764766	5.115931548279393	0.535497782530696	2.9371338315422495	20.909887008918762	47.08274247867161	79.08416419605176	6.0	17.0	73.0	2.00843562088731
32160246_EXO_S10	3.1666147E7	46.38532752342746	1.4688446E7	3.8235709409272207	34.48390368545627	35.5	35.0	35.5	35.5	35.5	1122529.0	7.6422584118156545	304873.0	0.962772641711036	3.1361274E7	99.03722735828896	49.302203360922746	17.48625621695082	21.974192667722843	1.6238226453837032	22.0	79.30015346241825	-0.015892950101739148	0.015892950101739148	3.2920705158326427	21.223236984853223	0.1857387555293469	44.07110867957032	1.27019505265228	0.9592547127373159	0.034197437673205176	0.034197437673205176	0.4614897503118919	4.0848432843065905E-4	0.01507987979123183	89.47737561890482	6.7138075736534715	0.5394988687026522	3.269317938739061	20.84256794449242	47.13612132509079	81.75897197978495	6.0	15.0	61.0	1.1247716824273633
32170365_EXO_S26	2.6164753E7	52.26537013362977	1.3675105E7	1.0745306989377241	34.43610446465899	35.5	34.3	35.5	35.5	35.5	1002495.0	7.330802944474649	172563.0	0.6595246666383588	2.599219E7	99.34047533336164	46.25415094466787	18.350771553380017	21.56845255077935	2.061870209410647	22.0	76.47864402756316	-0.20929903698642574	0.20929903698642574	22.43065775363341	13.146982295304479	6.966180056605624	20.427119206762946	0.6731866236703499	0.43122583046623875	0.020520486122094332	0.020520486122094332	4.138877224499904	0.005188702582655047	0.9610236996352131	94.19149615304599	2.3555285315907994	0.3160195113675544	3.136955803995655	12.505853495448331	41.020702825113155	77.31653666974628	7.0	18.0	62.0	0.2842995970112371
32170367_EXO_S27	3.8907918E7	48.82847239474495	1.8998142E7	1.4180310010560242	34.46761338399038	35.5	34.6	35.5	35.5	35.5	1636677.0	8.61493192334282	245456.0	0.6308638771162209	3.8662462E7	99.36913612288377	49.41299908030368	17.38085528109068	22.06196129070126	1.3686739023016874	22.0	80.39961457003527	0.04527103979776263	0.04527103979776263	10.762026097078254	17.03841250624919	0.3940798320175275	41.4935313147991	1.3194605919300548	0.9503039591859389	0.034535058434445175	0.034535058434445175	0.3942945646244051	0.0013422365197607218	0.12417003725943306	94.97068713351021	3.122484293464066	0.17805425393704288	1.728774319088677	21.80070895594827	46.97947121737085	80.06627195408537	6.0	16.0	61.0	0.4068961488368181
32152451_EXO_S5	3.2325274E7	52.3371248144718	1.6918119E7	0.7665654979565364	34.4644265946516	35.5	34.75	35.5	35.5	35.5	1359984.0	8.038624152011225	322457.0	0.9975383348645397	3.2002817E7	99.00246166513546	46.3159887825145	18.525070672247846	21.981921529629798	1.4303310407541092	22.0	80.649324232699	-0.012639360997626761	0.012639360997626761	5.230906580099127	20.188430789318566	0.1609377831171721	44.94291002445367	1.302484634885066	0.9871832083243034	0.029600228802903295	0.029600228802903295	0.36171180304100653	4.6695498477106103E-4	0.04564337205572322	46.24080253839094	31.87455413926332	3.1981037608258878	18.686539561519805	16.467199098793365	43.392026887789285	78.30709251869796	7.0	17.0	61.0	0.7619260938771314
32161246_EXO_S18	2.1549425E7	39.477823654227436	8507244.0	1.4790876934168953	34.38358221101028	35.5	33.3	35.5	35.5	35.5	1099277.0	12.921658294977785	139689.0	0.6482261127617094	2.1409736E7	99.3517738872383	58.76138322346008	16.273820020715377	21.906249644996898	1.595411327146491	22.0	80.51652099232739	-0.05876249805169792	0.05876249805169792	5.174108089529358	22.766541630624328	0.4654854816224611	38.43336337831617	1.1462761158719155	0.8693154260561131	0.035875434271230675	0.035875434271230675	0.579253467948597	5.524703417463988E-4	0.03368893615840806	95.76857087912371	2.749021892401346	0.1600400787846217	1.322367149690311	17.291891841920766	45.85007851850496	80.57363636847771	6.0	15.0	60.0	1.4454865190630508
32170368_EXO_S28	4.3978689E7	41.66631706552235	1.83243E7	0.9225320095817993	34.405350368675144	35.5	33.9	35.5	35.5	35.5	1315272.0	7.17774758108086	380873.0	0.8660399131042765	4.3597816E7	99.13396008689573	57.02803790041319	17.93788479657354	21.677260241072368	1.958459715791445	22.0	77.87598132664856	-0.16479264614192377	0.16479264614192377	1.81793028928799	25.462887735233856	0.3090688698470051	38.981920182489915	1.3164724520886812	1.0204075746111683	0.03759891595489162	0.03759891595489162	0.36999362020069715	1.6917426586554466E-4	0.025556228614462762	72.71345153703007	17.79081329164007	1.6405865435514588	7.855148627778415	12.552001626708591	40.75260437257157	73.24749411226868	8.0	22.0	89.0	2.0380459054306312
32170400_EXO_S30	2.4641277E7	46.888000163303225	1.1553802E7	2.607624722490142	34.40508170447093	35.5	33.3	35.5	35.5	35.5	511685.0	4.428715326781608	171114.0	0.6944201796035165	2.4470163E7	99.30557982039649	50.15080517670337	17.22734345962297	21.90342501388655	1.6532710576369827	22.0	78.24750481944972	-0.05841449027208128	0.05841449027208128	3.4442082355228156	20.585961057391682	0.25775141868189083	43.19843805528258	1.0634262732884958	0.9466593876584963	0.04171516533278999	0.04171516533278999	0.4541079400943641	9.866881914715173E-4	0.05142895819055927	72.7026220459724	16.51919428773315	1.4964165042814483	9.28176716201299	14.332654344975952	41.71957212058494	77.8880943195527	7.0	18.0	67.0	0.9339992268847059
