gene	32160965_EXO_S9	32160622_EXO_S5	32161245_EXO_S17	32170434_EXO_S28	32160340_EXO_S2	32161045_EXO_S12	32170383_EXO_S25	32170272_EXO_S24	32160628_EXO_S6	32161104_EXO_S15	32161237_EXO_S16	32170016_EXO_S20	181004-190521_Brain_S35	32161013_EXO_S11	32170385_EXO_S26	32150161_EXO_S32	32160612_EXO_S4	32161253_EXO_S18	32170268_EXO_S22	32170269_EXO_S23	32150116_EXO_S31	32161004_EXO_S10	32161392_EXO_S19	32160765_EXO_S8	32170450_EXO_S29	32160373_EXO_S3	32160284_EXO_S1	32170409_EXO_S27	32170083_EXO_S21	32161065_EXO_S14	32150978_EXO_S34	32161046_EXO_S13	32160670_EXO_S7	32170652_EXO_S30	32150704_EXO_S33
hsa-miR-3936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1822601859104143	0.0	9.17115671214032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5531299521748707	0.0	1.1122678696955945	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1122678696955945	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6812-5p	1.2756094543070315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.778552544896094	0.0	0.0	0.0	3.578137579389928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4687-5p	20.409751268912505	0.0	1.4531704910481065	3.6475666399026467	1.3066515095091564	0.777871727396409	1.9008732611761843	0.38831271910545173	1.232817604635394	2.3083546279047757	0.935096364018053	2.933476095836664	0.0	0.691303334916418	10.699682830830373	24.045057609129202	7.414565667100831	3.2452374980702423	20.23663370343888	98.39067085326101	2.5729983761164	5.861342283452709	71.27964787853948	0.0	3.144247049779195	73.0772844481099	67.50946909132254	10.987199912102401	5.561339348477973	0.8521662064969151	0.0	21.19418643466097	45.9675009768094	0.0	11.121381226119922
hsa-miR-6766-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41726830090955797	0.691303334916418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5240411749631992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23485888269174582	0.0
hsa-miR-506-3p	0.0	16.121121207858884	0.0	3.191620809914816	0.0	2.333615182189227	0.0	1.553250876421807	0.0	0.0	0.0	6.233636703652912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25137357910185	0.0	0.0	0.0	3.6682882247423945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.757742123067933	0.0
hsa-miR-3059-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.949756550025686	0.0	0.7642630593450266	0.7072075767390942	0.0	0.0	0.0	0.0	0.0	0.0	4.454977992408717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.791279651991456	0.0	0.0	0.0
hsa-miR-4423-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4675481820090265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-671-5p	3.8268283629210944	0.8060560603929443	29.78999506648618	15.046212389598418	4.573280283282047	14.001691093135362	7.603493044704737	12.037694292269004	0.0	0.0	19.637023644379113	12.10058889532624	27.296301351166917	23.504313387158213	7.642630593450266	35.36037883695471	12.357609445168052	12.517344635413792	40.47326740687776	0.0	12.2217422865529	0.45087248334251606	4.454977992408717	0.0	2.620205874815996	62.63767238409421	131.4658082304702	71.41679942866561	8.898142957564756	0.8521662064969151	0.0	58.28401269531767	0.0	7.045766480752374	4.942836100497743
hsa-miR-3157-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.15625273223469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0480823499263985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4776-5p	0.0	0.0	0.7265852455240532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.23663370343888	0.0	0.0	0.45087248334251606	0.0	0.0	0.0	0.0	0.0	5.4935999560512006	0.0	0.8521662064969151	0.0	0.0	0.0	0.0	0.0
hsa-miR-449b-3p	0.0	0.0	0.0	3.191620809914816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37277228390648	0.0	0.0	0.0	0.0	0.0	3.144247049779195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-6855-5p	6.3780472715351575	0.0	0.0	0.9118916599756617	0.0	0.0	0.0	5.4363780674763245	0.0	0.0	0.0	1.833422559897915	0.7302195265917264	0.0	0.0	16.97298184173826	0.0	0.0	0.0	64.16782881734413	0.0	0.0	49.00475791649589	0.0	0.0	0.0	0.0	49.4423996044608	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-361-3p	451.56574682468914	248.66829463122332	528.9540587415107	273.5674979926985	244.34383227821226	344.20823937291095	427.69648376464147	610.0392817146646	335.3263884608272	660.1894235807658	362.34984105699556	379.51846989886843	489.8034405510028	328.36908408529854	603.7678168825711	371.9911853647635	135.93370389684856	529.4373175423167	374.3777235136193	752.9025247901712	328.3789177518555	503.17369141024795	561.3272270434984	415.06395920923165	503.60356913963443	292.3091377924396	593.3727020132034	483.43679613250566	424.8863262237171	548.7950369840133	15.595757953836557	190.74767791194876	505.64251074490335	260.2236420224544	226.13475159777175
hsa-miR-3622a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5383821638664776	0.0	0.0	0.0	0.0	3.70884285493742	0.0	0.0	0.0	0.0	0.0	0.0	2.620205874815996	0.0	3.5531299521748707	0.0	0.0	0.0	0.0	0.0	22.9837504884047	0.0	8.23806016749624
hsa-miR-484	223.2316545037305	207.55943555118316	329.86970146792015	320.07397265145727	189.4644688788277	214.30366089771067	320.29714450818705	323.4644950148413	353.8186525303581	487.06282648790767	324.9459864962734	396.38595744992926	178.5908327892908	232.27792053191646	366.84626848561277	185.28838510564267	227.38001379109215	318.49688016775093	286.6856441320508	479.11978850283623	237.3591001967379	184.40684568708906	481.1376231801415	300.56355666875396	261.4965463066364	208.79224128031402	195.42214736961787	313.13519749491843	339.24170025715637	345.1273136312506	561.4472863381161	296.7186100852536	0.0	299.21021654928416	203.0681831287823
hsa-miR-5589-5p	0.0	0.0	0.0	0.0	0.0	5.056166228076658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.716370574668793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-30b-3p	10.204875634456252	61.26026058986376	42.86852948591914	10.94269991970794	28.093007454446862	16.335306275324587	19.008732611761843	14.755883326007167	1.232817604635394	2.3083546279047757	5.143030002099292	17.2341720630404	9.353764412055924	19.356493377659703	13.75673506821048	89.10815466912587	69.20261289294109	18.080608917819923	10.11831685171944	0.0	27.338107746236748	22.543624167125802	26.729867954452306	3.578137579389928	29.870346972902354	0.0	0.0	115.3655990770752	11.122678696955946	14.486825510447556	0.0	31.791279651991456	0.0	42.97917553258949	0.0
hsa-miR-3929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5531299521748707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1301-3p	86.74144289287814	80.20257800909795	124.24607698461311	52.43377044860055	18.29312113312819	73.11994237526244	62.72881761881408	60.18847146134502	49.31270418541577	30.008610162762086	28.520439102550615	99.371502746467	607.959914425226	80.19118685030449	62.66957086629218	101.83789105042955	64.25956911487387	76.03127852621711	26.98217827125184	59.88997356285453	62.073585823808145	35.61892618405877	93.55453784058307	39.359513373289204	75.98597036966389	0.0	348.2067353131373	76.91039938471681	36.70483969995462	18.74765654293213	0.0	121.86657199930059	0.0	33.11510245953616	61.7854512562218
hsa-miR-3926	0.0	0.0	0.0	0.45594582998783084	0.0	5.445102091774863	13.306112828233289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0480823499263985	0.0	0.0	0.0	0.0	0.0	0.0	5.298546608665243	0.0	0.0	0.0
hsa-miR-6715b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1122678696955945	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-8485	11.480485088763283	0.0	0.0	0.0	0.0	0.0	9.504366305880922	0.0	0.0	0.0	0.0	0.0	0.5215853761369474	0.0	0.0	0.0	0.0	0.0	0.0	38.500697290406485	3.8594975641745997	0.0	0.0	7.156275158779856	0.5240411749631992	0.0	0.0	0.0	6.673607218173568	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3923	0.0	0.40302803019647215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.366684511979583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-7161-5p	0.0	0.40302803019647215	0.0	0.0	0.0	0.0	0.9504366305880921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4636053568671775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-629-5p	76.53656725842188	22.16654166080597	28.336824575438076	25.077020649330695	0.0	22.947215958194064	40.86877511528796	27.958515775592524	0.0	32.31696479066686	25.24760182848743	31.53486803024414	36.75438283845023	30.417346736322393	25.984944017730903	41.01803945086746	22.243697001302493	24.10747855709323	0.0	0.0	43.7409723939788	50.4977181343618	13.364933977226153	0.0	28.822264622975958	135.7149568322041	3.5531299521748707	0.0	47.82751839691056	7.669495858472236	374.2981908920774	158.9563982599573	22.9837504884047	63.881616092154864	4.942836100497743
hsa-miR-5006-3p	0.0	0.0	0.0	0.0	0.0	0.0	5.702619783528553	0.0	0.0	0.0	9.818511822189556	0.0	0.7997642434099861	0.0	0.0	0.0	0.0	0.0	3.37277228390648	0.0	0.0	0.0	0.0	0.0	1.5721235248895975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.386956313429511	0.0
hsa-miR-1298-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.32503288161142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-493-3p	0.0	0.0	0.0	5.015404129866139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.859731783413411	0.0	4.58557835607016	12.729736381303693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0898262606567	0.0	0.0	0.0
hsa-miR-4520-2-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4868130177278176	0.0	0.0	0.0	0.0	2.781632141203065	0.0	12.833565763468828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11742944134587291	0.0
hsa-miR-218-2-3p	0.0	0.0	0.0	3.6475666399026467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3190-3p	0.0	0.0	0.0	0.0	22.866401416410238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41726830090955797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.82833884962877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.298546608665243	22.9837504884047	0.0	0.0
hsa-miR-122-5p	1.2756094543070315	0.40302803019647215	0.7265852455240532	0.0	13.719840849846141	1.1668075910946134	0.0	0.0	1.232817604635394	27.70025553485731	0.0	0.733369023959166	4.902902535687306	21.430403382408958	1.5285261186900532	1654.8657295694802	0.0	0.4636053568671775	0.0	0.0	3.53787276716005	2.2543624167125804	44.549779924087176	42.937650952679135	0.0	0.0	3.5531299521748707	0.0	0.0	1.7043324129938302	8234.560199625703	10.597093217330485	0.0	9.394355307669832	159.40646424105222
hsa-miR-3919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4935999560512006	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-582-3p	14.031703997377345	5.239364392554138	6.5392672097164795	14.134320729622756	9.146560566564094	5.056166228076658	12.355676197645197	2.3298763146327106	17.259446464895518	25.391900906952532	0.0	10.633850847407908	31.921025019581183	0.0	24.45641789904085	1.4144151534781884	108.74696311747886	18.080608917819923	118.0470299367268	0.0	14.47311586565475	0.0	35.63982393926974	0.0	24.105894048307164	10.439612064015702	0.0	54.935999560512	27.806696742389864	34.086648259876604	0.0	0.0	0.0	12.91723854804602	7.414254150746616
hsa-miR-3918	14.031703997377345	2.0151401509823605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4675481820090265	0.733369023959166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3917	0.0	0.0	0.7265852455240532	0.0	0.0	0.0	0.0	3.4948144719490655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.98217827125184	4.27785525448961	0.0	0.0	0.0	0.0	0.0	0.0	21.318779713049224	0.0	0.0	0.0	15.595757953836557	0.0	0.0	0.0	0.0
hsa-miR-3916	0.0	3.2242242415717772	20.34438687467349	4.103512469890478	0.6533257547545782	0.0	20.909605872938027	6.989628943898131	0.0	25.391900906952532	5.610578184108318	3.300160607816247	0.0	0.0	77.95483205319272	0.0	2.4715218890336104	6.9540803530076625	67.4554456781296	51.33426305387531	3.53787276716005	18.936644300385677	124.73938378744408	28.625100635119423	2.096164699852797	62.63767238409421	60.4032091869728	0.0	37.81710756965022	0.0	0.0	74.1796525213134	1241.1225263738538	5.871472067293645	0.0
hsa-miR-4733-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23485888269174582	0.0
hsa-miR-3914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.200107071877498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.454977992408717	0.0	6.81253527452159	0.0	0.0	0.0	0.0	0.0	187.1490954460387	0.0	0.0	0.0	0.0
hsa-miR-6812-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.228208949520425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-642a-5p	0.0	4.836336362357666	0.0	2.279729149939154	0.0	4.667230364378454	0.0	0.0	0.0	0.0	1.4026445460270796	4.033529631775413	2.7122439559121267	29.034740066489558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.271812083562901	22.274889962043588	60.82833884962877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.942836100497743
hsa-miR-4687-3p	2.551218908614063	1.6121121207858886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4520406593186878	6.567381681705971	9.935419771485346	0.0	1.2357609445168052	4.4042508902381865	0.0	0.0	0.0	0.0	73.50713687474384	26.836031845424458	2.8822264622975955	193.1328231842905	31.978169569573836	0.0	0.0	0.0	0.0	225.18823086827283	0.0	3.64031268172206	0.0
hsa-miR-6766-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1127154690921546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3911	0.0	0.0	0.0	0.0	19.599772642637348	0.0	0.0	0.0	0.0	18.466837023238206	0.0	0.0	0.0	0.0	0.0	29.702718223041952	0.0	0.23180267843358876	10.11831685171944	34.22284203591688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.449071478782378	3.4086648259876604	0.0	0.0	275.8050058608564	8.92463754228634	0.0
hsa-miR-211-5p	1.9134141814605472	7.65753257373297	1.816463113810133	16.642022794555825	42.139511181670294	7.973185205813191	17.107859350585656	11.066912494505374	2.465635209270788	0.0	3.0390631830586723	18.51756785496894	2.1732724005706143	1.728258337291045	12.992472008865452	25.459472762607387	14.829131334201662	22.716662486491696	1.68638614195324	21.389276272448047	4.82437195521825	3.8324161084113864	2.2274889962043587	1.789068789694964	12.314967611635181	0.0	3.5531299521748707	8.2403999340768	2.224535739391189	0.42608310324845755	15.595757953836557	0.0	22.9837504884047	10.09893195574507	24.714180502488716
hsa-miR-3910	0.0	0.0	19.617801629149437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4675481820090265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1561073833976123	40.094801931678454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-520a-5p	0.0	0.0	0.0	0.06513511856969012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-4724-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.300160607816247	0.0	0.0	0.0	0.0	0.0	1.3908160706015325	0.0	0.0	0.0	0.0	0.0	0.0	0.5240411749631992	0.0	0.0	0.0	6.673607218173568	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-3059-3p	0.0	0.0	0.0	0.45594582998783084	0.0	0.777871727396409	0.0	0.0	0.0	0.0	0.4675481820090265	0.0	0.13908943363651932	0.691303334916418	1.5285261186900532	2.8288303069563767	2.4715218890336104	0.4636053568671775	0.0	4.27785525448961	0.32162479701455	0.45087248334251606	0.0	3.578137579389928	0.0	0.0	3.5531299521748707	0.0	0.0	0.8521662064969151	249.53212726138491	0.0	0.0	0.23485888269174582	0.0
hsa-miR-6803-5p	7.653656725842189	5.239364392554138	13.078534419432959	0.0	0.0	0.0	0.0	1.9415635955272588	0.0	0.0	0.0	1.100053535938749	0.2434065088639088	11.752156693579106	22.927891780350798	0.0	0.0	14.83537141974968	10.11831685171944	0.0	0.0	0.0	62.36969189372204	0.0	0.0	52.198060320078504	0.0	43.948799648409604	0.0	0.0	187.1490954460387	74.1796525213134	0.0	3.522883240376187	0.823806016749624
hsa-miR-671-3p	26.78779854044766	7.254504543536498	18.16463113810133	41.035124698904774	24.826378680673972	23.725087685590474	8.553929675292828	14.367570606901715	0.0	0.0	32.728372740631855	24.934546814611647	34.07691124094723	0.0	22.927891780350798	35.36037883695471	0.0	19.471424988421454	0.0	111.22423661672984	9.327119113421949	0.0	40.094801931678454	110.92226496108776	13.10102937407998	0.0	3.5531299521748707	21.974399824204802	15.571750175738323	23.00848757541671	0.0	63.58255930398291	0.0	16.674980671113953	7.414254150746616
hsa-miR-92b-5p	6.3780472715351575	6.045420452947082	14.531704910481064	8.207024939780956	37.23956802101096	9.723396592455112	12.355676197645197	29.511766652014334	0.0	0.0	0.4675481820090265	12.467273407305823	25.905407014801725	49.08253677906568	0.0	15.55856668826007	0.0	27.81632141203065	23.60940598734536	0.0	10.9352430984947	0.0	0.0	0.0	15.197194073932776	10.439612064015702	78.16885894784716	0.0	4.449071478782378	0.0	15.595757953836557	0.0	551.6100117217128	0.23485888269174582	14.004702284743606
hsa-miR-6757-5p	0.0	2.418168181178833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3083546279047757	0.0	1.466738047918332	0.0	22.813010052241793	0.0	38.189209143911086	0.0	0.0	26.98217827125184	42.778552544896094	0.0	0.0	26.729867954452306	14.312550317559712	0.5240411749631992	10.439612064015702	7.106259904349741	82.40399934076801	13.347214436347135	0.0	0.0	95.37383895597438	0.0	0.0	0.0
hsa-miR-107	119.90728870486092	47.01993685625508	130.5431491124883	75.83898972130925	56.62156541206344	48.74662825017495	79.83667696939972	82.45173402339094	108.07701000636958	54.631059527079685	130.44594278051846	98.02699286920858	219.2107428042218	72.81728461119604	69.29318404728242	130.8334016967324	93.9178317832772	43.1152981886475	49.46732683062838	47.0564077993857	31.733646638768903	66.27825505134986	28.214860618588546	108.53683990816114	49.609231229849506	187.91301715228263	14.212519808699483	5.4935999560512006	104.92393570795103	31.246094238220223	5.198585984612185	86.5429279415323	360.07875765167364	19.023569498031396	20.320548413157393
hsa-miR-4776-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.610578184108318	0.0	0.0	19.356493377659703	0.0	0.0	7.414565667100831	6.490474996140485	0.0	0.0	0.0	0.0	0.0	96.60971464352805	3.144247049779195	0.0	124.35954832612047	10.987199912102401	10.010410827260351	0.0	77.97878976918278	95.37383895597438	0.0	0.0	0.0
hsa-miR-466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3477235840912983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.373828271466065	0.0	0.0	0.0	0.0	0.0
hsa-miR-6855-3p	0.0	0.0	0.0	0.45594582998783084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7302195265917264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-24-2-5p	57.40242544381641	33.048298476110716	42.14194424039509	11.854591579683602	28.746333209201442	27.225510458874314	35.166155331759406	19.415635955272588	0.0	124.65114990685788	45.35217365487557	32.268237054203304	6.711065172962057	0.0	19.870839542970693	0.0	37.072828335504155	23.180267843358877	43.84603969078424	0.0	24.76510937012035	32.01194631731864	49.00475791649589	0.0	25.15397639823356	0.0	220.29405703484198	27.467999780256	52.27658987569294	15.338991716944472	0.0	0.0	0.0	23.955606034558073	15.652314318242855
hsa-miR-6846-5p	0.0	0.40302803019647215	0.7265852455240532	0.9118916599756617	0.0	0.3889358636982045	0.0	0.0	0.0	2.3083546279047757	0.0	0.0	0.0	0.0	0.0	1.4144151534781884	4.943043778067221	2.781632141203065	0.0	25.667131526937656	0.0	0.0	0.0	46.51578853206906	0.0	125.27534476818842	0.0	0.0	0.0	0.0	0.0	10.597093217330485	0.0	0.0	2.8833210586236837
hsa-let-7b-5p	54226.73192684634	62249.91990777491	48071.07359993683	57332.57403154447	42937.37437090174	56819.31343633766	50227.819660351954	44632.81001352733	66288.47931948467	50256.035000811775	58915.91784929083	48675.826271164246	27775.40610975448	65051.021642633496	45105.124383812916	83488.47110208399	47443.334181889186	69678.14661704854	58903.50048792773	79450.53801159585	69677.96459532794	58191.95475163989	47307.60222901641	59540.56713480633	54857.60549400109	40111.251465895526	59033.477590409384	49850.299401197604	46457.6678263913	34289.46381702287	70934.1859014348	54441.77162204407	48190.02964903813	87822.82527720397	73161.45719201874
hsa-miR-3909	12.756094543070315	2.418168181178833	0.0	3.191620809914816	0.0	8.167653137662294	8.553929675292828	5.824690786581776	0.0	13.850127767428654	8.415867276162476	5.500267679693745	5.146309044551215	0.0	0.0	60.81985159956209	0.0	11.12652856481226	0.0	4.27785525448961	26.694858152207647	0.0	0.0	0.0	6.28849409955839	0.0	0.0	0.0	0.0	9.373828271466065	0.0	68.88110591264815	0.0	2.81830659230095	5.354739108872556
hsa-miR-3908	53.57559708089532	12.896896966287109	31.969750803058343	17.32594153953757	7.1865833023003605	42.394009143104284	11.405239567057105	6.989628943898131	32.05325772052025	46.16709255809551	10.75360818620761	2.933476095836664	0.0	0.0	27.51347013642096	31.11713337652014	0.0	4.636053568671775	13.49108913562592	273.782736287335	3.2162479701455	0.0	106.91947181780922	53.672063690848915	15.721235248895976	0.0	3.5531299521748707	43.948799648409604	30.031232481781053	31.530149640385858	202.74485339987524	0.0	0.0	0.23485888269174582	24.714180502488716
hsa-miR-3907	0.0	0.0	0.0	0.45594582998783084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03477235840912983	0.0	0.0	0.0	0.0	0.4636053568671775	6.74554456781296	0.0	0.0	0.45087248334251606	0.0	3.578137579389928	0.0	0.0	0.0	0.0	0.0	0.8521662064969151	0.0	5.298546608665243	22.9837504884047	0.23485888269174582	0.0
hsa-miR-939-5p	12.756094543070315	0.0	0.0	4.103512469890478	0.0	0.0	19.008732611761843	4.27143991015997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.636053568671775	3.37277228390648	0.0	2.8946231731309497	0.0	4.454977992408717	0.0	16.769317598822376	10.439612064015702	67.50946909132254	38.455199692358406	5.561339348477973	26.41715240140437	187.1490954460387	0.0	45.9675009768094	0.0	0.0
hsa-miR-1273h-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5647561284108424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.298546608665243	0.0	0.0	0.411903008374812
hsa-miR-7161-3p	0.0	0.0	21.797557365721598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45087248334251606	0.0	0.0	0.0	0.0	0.0	0.0	1.1122678696955945	27.269318607901283	0.0	0.0	0.0	0.0	0.0
